x,v_over_U_lid
0.0,0.0
0.00196078431372549,0.003676036139950156
0.0058823529411764705,0.010895062005147338
0.00980392156862745,0.01792367664165795
0.013725490196078431,0.02476321766152978
0.01764705882352941,0.031415356788784266
0.021568627450980392,0.03788124304264784
0.025490196078431372,0.044162808917462826
0.029411764705882353,0.05026217084378004
0.03333333333333333,0.05618100520223379
0.03725490196078431,0.06192138884216547
0.041176470588235294,0.06748562213033438
0.045098039215686274,0.07287590764462948
0.049019607843137254,0.07809475995600224
0.052941176470588235,0.0831449031829834
0.056862745098039215,0.08802841417491436
0.060784313725490195,0.09274818934500217
0.06470588235294118,0.09730694815516472
0.06862745098039216,0.10170736350119114
0.07254901960784314,0.1059519313275814
0.07647058823529412,0.11004401370882988
0.0803921568627451,0.1139860600233078
0.08431372549019608,0.11778082698583603
0.08823529411764706,0.12143149971961975
0.09215686274509804,0.12494106777012348
0.09607843137254903,0.12831185013055801
0.1,0.1315474510192871
0.10392156862745099,0.13465036638081074
0.10784313725490197,0.13762347400188446
0.11176470588235295,0.14046966098248959
0.11568627450980393,0.1431918889284134
0.11960784313725491,0.14579280279576778
0.12352941176470589,0.14827541075646877
0.12745098039215685,0.150642367079854
0.13137254901960785,0.1528962142765522
0.13529411764705881,0.15503968112170696
0.1392156862745098,0.15707550570368767
0.14313725490196078,0.15900637954473495
0.14705882352941177,0.1608346402645111
0.15098039215686274,0.16256289556622505
0.15490196078431373,0.16419347375631332
0.1588235294117647,0.1657288335263729
0.1627450980392157,0.16717085614800453
0.16666666666666666,0.16852222383022308
0.17058823529411765,0.1697852835059166
0.17450980392156862,0.17096173018217087
0.1784313725490196,0.17205368727445602
0.18235294117647058,0.17306320369243622
0.18627450980392157,0.17399225383996964
0.19019607843137254,0.17484283074736595
0.19411764705882353,0.17561621963977814
0.1980392156862745,0.17631473019719124
0.2019607843137255,0.17693966627120972
0.20588235294117646,0.1774924248456955
0.20980392156862746,0.17797492444515228
0.21372549019607842,0.17838843166828156
0.21764705882352942,0.17873428761959076
0.22156862745098038,0.1790137216448784
0.22549019607843138,0.17922824248671532
0.22941176470588234,0.17937874421477318
0.23333333333333334,0.17946677282452583
0.2372549019607843,0.1794927939772606
0.2411764705882353,0.17945833504199982
0.24509803921568626,0.17936399206519127
0.24901960784313726,0.1792105846107006
0.2529411764705882,0.17899919301271439
0.2568627450980392,0.17873037606477737
0.2607843137254902,0.17840467393398285
0.2647058823529412,0.17802324146032333
0.26862745098039215,0.1775864139199257
0.2725490196078431,0.1770947314798832
0.27647058823529413,0.17654869705438614
0.2803921568627451,0.17594879493117332
0.28431372549019607,0.17529523000121117
0.28823529411764703,0.17458857968449593
0.29215686274509806,0.17382919788360596
0.296078431372549,0.17301732674241066
0.3,0.17215289175510406
0.30392156862745096,0.17123637720942497
0.307843137254902,0.17026826739311218
0.31176470588235294,0.16924815252423286
0.3156862745098039,0.16817621886730194
0.3196078431372549,0.16705287620425224
0.3235294117647059,0.16587790101766586
0.32745098039215687,0.1646513119339943
0.33137254901960783,0.16337310895323753
0.3352941176470588,0.16204329207539558
0.3392156862745098,0.16066189855337143
0.3431372549019608,0.15922868624329567
0.34705882352941175,0.15774354338645935
0.3509803921568627,0.15620656311511993
0.35490196078431374,0.15461732633411884
0.3588235294117647,0.15297594480216503
0.3627450980392157,0.15128206461668015
0.36666666666666664,0.14953577890992165
0.37058823529411766,0.14773650094866753
0.37450980392156863,0.1458843145519495
0.3784313725490196,0.14397889375686646
0.38235294117647056,0.14202007092535496
0.3862745098039216,0.14000765979290009
0.39019607843137255,0.13794153928756714
0.3941176470588235,0.13582113198935986
0.3980392156862745,0.1336465310305357
0.4019607843137255,0.13141728937625885
0.40588235294117647,0.12913341633975506
0.40980392156862744,0.1267944648861885
0.4137254901960784,0.1244004350155592
0.4176470588235294,0.12195087037980556
0.4215686274509804,0.11944591999053955
0.42549019607843136,0.11688482016324997
0.4294117647058823,0.11426788754761219
0.43333333333333335,0.11159471236169338
0.4372549019607843,0.10886520147323608
0.4411764705882353,0.10607888922095299
0.44509803921568625,0.10323623195290565
0.44901960784313727,0.10033654980361462
0.45294117647058824,0.09737997315824032
0.4568627450980392,0.09436632506549358
0.46078431372549017,0.09129548445343971
0.4647058823529412,0.08816784247756004
0.46862745098039216,0.0849828589707613
0.4725490196078431,0.08174062706530094
0.4764705882352941,0.07844110950827599
0.4803921568627451,0.0750846229493618
0.4843137254901961,0.07167085539549589
0.48823529411764705,0.06820025388151407
0.492156862745098,0.06467300932854414
0.49607843137254903,0.06108882371336222
0.5,0.05744833033531904
0.503921568627451,0.05375171545892954
0.5078431372549019,0.049999235197901726
0.5117647058823529,0.04619119223207235
0.515686274509804,0.04232799634337425
0.5196078431372549,0.038409908302128315
0.5235294117647059,0.034437745343893766
0.5274509803921569,0.03041180782020092
0.5313725490196078,0.026332952547818422
0.5352941176470588,0.022201440297067165
0.5392156862745098,0.018018162809312344
0.5431372549019607,0.013783680042251945
0.5470588235294118,0.009498962317593396
0.5509803921568628,0.005164864123798907
0.5549019607843138,0.000782428469392471
0.5588235294117647,-0.0036473761429078877
0.5627450980392157,-0.008123283623717725
0.5666666666666667,-0.012644288362935185
0.5705882352941176,-0.017209125217050314
0.5745098039215686,-0.021816266234964132
0.5784313725490197,-0.026464746333658695
0.5823529411764706,-0.031152402516454458
0.5862745098039216,-0.03587789600715041
0.5901960784313726,-0.04063947591930628
0.5941176470588235,-0.04543543327599764
0.5980392156862745,-0.050263796001672745
0.6019607843137255,-0.05512262228876352
0.6058823529411764,-0.06000927183777094
0.6098039215686275,-0.06492189131677151
0.6137254901960785,-0.06985797546803951
0.6176470588235294,-0.07481503766030073
0.6215686274509804,-0.07979027926921844
0.6254901960784314,-0.08478137664496899
0.6294117647058823,-0.08978503756225109
0.6333333333333333,-0.09479843080043793
0.6372549019607843,-0.09981825947761536
0.6411764705882353,-0.10484123602509499
0.6450980392156863,-0.1098637655377388
0.6490196078431373,-0.1148825604468584
0.6529411764705882,-0.11989357881247997
0.6568627450980392,-0.12489313259720802
0.6607843137254902,-0.12987731024622917
0.6647058823529411,-0.1348413247615099
0.6686274509803921,-0.13978137634694576
0.6725490196078432,-0.1446927059441805
0.6764705882352942,-0.14957052655518055
0.6803921568627451,-0.15441006049513817
0.6843137254901961,-0.1592065580189228
0.6882352941176471,-0.16395451501011848
0.692156862745098,-0.16864897683262825
0.696078431372549,-0.1732839085161686
0.7,-0.1778542622923851
0.703921568627451,-0.18235396593809128
0.707843137254902,-0.18677758052945137
0.711764705882353,-0.19111866131424904
0.7156862745098039,-0.19537106156349182
0.7196078431372549,-0.19952859729528427
0.7235294117647059,-0.203584935516119
0.7274509803921568,-0.20753361284732819
0.7313725490196078,-0.21136784926056862
0.7352941176470589,-0.21508097648620605
0.7392156862745098,-0.21866662427783012
0.7431372549019608,-0.2221176028251648
0.7470588235294118,-0.2254273183643818
0.7509803921568627,-0.22858876734972
0.7549019607843137,-0.23159505799412727
0.7588235294117647,-0.2344396896660328
0.7627450980392156,-0.23711537942290306
0.7666666666666667,-0.23961549624800682
0.7705882352941177,-0.24193327873945236
0.7745098039215687,-0.244061928242445
0.7784313725490196,-0.2459954284131527
0.7823529411764706,-0.2477269247174263
0.7862745098039216,-0.24925041943788528
0.7901960784313725,-0.2505596727132797
0.7941176470588235,-0.2516486495733261
0.7980392156862746,-0.252512339502573
0.8019607843137255,-0.2531449496746063
0.8058823529411765,-0.25354159995913506
0.8098039215686275,-0.2536974102258682
0.8137254901960784,-0.2536082826554775
0.8176470588235294,-0.2532699890434742
0.8215686274509804,-0.2526785433292389
0.8254901960784313,-0.2518313564360142
0.8294117647058824,-0.2507251873612404
0.8333333333333334,-0.24935757741332054
0.8372549019607843,-0.24772705510258675
0.8411764705882353,-0.24583177641034126
0.8450980392156863,-0.24367112666368484
0.8490196078431372,-0.2412451058626175
0.8529411764705882,-0.23855363950133324
0.8568627450980392,-0.23559791967272758
0.8607843137254902,-0.2323787659406662
0.8647058823529412,-0.22889869287610054
0.8686274509803922,-0.22515980526804924
0.8725490196078431,-0.22116556763648987
0.8764705882352941,-0.2169196680188179
0.8803921568627451,-0.21242652088403702
0.884313725490196,-0.2076910436153412
0.888235294117647,-0.2027185820043087
0.8921568627450981,-0.19751548767089844
0.8960784313725491,-0.19208833575248718
0.9,-0.18644440919160843
0.903921568627451,-0.18059110268950462
0.907843137254902,-0.17453689128160477
0.9117647058823529,-0.16829034313559532
0.9156862745098039,-0.16186069697141647
0.9196078431372549,-0.15525740571320057
0.9235294117647059,-0.1484907977283001
0.9274509803921569,-0.1415709313005209
0.9313725490196079,-0.1345085073262453
0.9352941176470588,-0.1273143570870161
0.9392156862745098,-0.11999990791082382
0.9431372549019608,-0.11257635429501534
0.9470588235294117,-0.10505558922886848
0.9509803921568627,-0.09744949638843536
0.9549019607843138,-0.08976956829428673
0.9588235294117647,-0.08202803321182728
0.9627450980392157,-0.07423677947372198
0.9666666666666667,-0.06640803534537554
0.9705882352941176,-0.058553251437842846
0.9745098039215686,-0.05068506579846144
0.9784313725490196,-0.04281437024474144
0.9823529411764705,-0.03495369339361787
0.9862745098039216,-0.027113959658890963
0.9901960784313726,-0.01930673373863101
0.9941176470588236,-0.011542834108695388
0.9980392156862745,-0.0038333007250912488
1.0,0.0
