y,u_over_U_lid
0.0,0.0
0.007936507936507936,-0.006192487780936062
0.023809523809523808,-0.017379585187882185
0.03968253968253968,-0.02560545690357685
0.05555555555555555,-0.030834758654236794
0.07142857142857142,-0.03435729304328561
0.0873015873015873,-0.037304486613720655
0.10317460317460317,-0.040128850378096104
0.11904761904761904,-0.042849634774029255
0.1349206349206349,-0.045385612174868584
0.15079365079365079,-0.047703408636152744
0.16666666666666666,-0.04982917569577694
0.18253968253968253,-0.051817246712744236
0.1984126984126984,-0.05372533109039068
0.21428571428571427,-0.05560347344726324
0.23015873015873015,-0.05749090574681759
0.24603174603174602,-0.059421295300126076
0.2619047619047619,-0.06142194848507643
0.2777777777777778,-0.06351603660732508
0.29365079365079366,-0.06572326179593801
0.30952380952380953,-0.06806069519370794
0.3253968253968254,-0.07054222282022238
0.3412698412698413,-0.07317947689443827
0.35714285714285715,-0.07598240859806538
0.373015873015873,-0.07895831950008869
0.3888888888888889,-0.08211393840610981
0.40476190476190477,-0.0854544248431921
0.42063492063492064,-0.08898401632905006
0.4365079365079365,-0.09270441718399525
0.4523809523809524,-0.09661617688834667
0.46825396825396826,-0.10071646422147751
0.48412698412698413,-0.1050011906772852
0.5,-0.10946129448711872
0.5158730158730159,-0.11408316902816296
0.5317460317460317,-0.11884680017828941
0.5476190476190477,-0.1237223669886589
0.5634920634920635,-0.12867051176726818
0.5793650793650794,-0.13363704085350037
0.5952380952380952,-0.13854813762009144
0.6111111111111112,-0.14330793172121048
0.626984126984127,-0.14779302291572094
0.6428571428571429,-0.15184192918241024
0.6587301587301587,-0.15525204129517078
0.6746031746031746,-0.15777239575982094
0.6904761904761905,-0.15909165143966675
0.7063492063492064,-0.15882879495620728
0.7222222222222222,-0.15653293579816818
0.7380952380952381,-0.15166860073804855
0.753968253968254,-0.1436081249266863
0.7698412698412699,-0.13163484632968903
0.7857142857142857,-0.11494139209389687
0.8015873015873016,-0.09262606501579285
0.8174603174603174,-0.06370853632688522
0.8333333333333334,-0.027150979731231928
0.8492063492063492,0.01811962341889739
0.8650793650793651,0.07316684816032648
0.8809523809523809,0.1389606762677431
0.8968253968253969,0.21628158167004585
0.9126984126984127,0.30556894838809967
0.9285714285714286,0.40680110454559326
0.9444444444444444,0.5194775387644768
0.9603174603174603,0.6430013477802277
0.9761904761904762,0.7773575931787491
0.9920634920634921,0.9236167371273041
1.0,1.0
